,Unnamed: 0,id,idm,name,venue,team1,team2
630,630,1216521_Hazlewood,1216521,Hazlewood,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
631,631,1216521_Imran Tahir,1216521,Imran Tahir,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
632,632,1216521_Ishan Kishan,1216521,Ishan Kishan,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
633,633,1216521_JJ Bumrah,1216521,JJ Bumrah,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
634,634,1216521_KA Pollard,1216521,KA Pollard,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
635,635,1216521_MK Pandey,1216521,MK Pandey,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
636,636,1216521_MS Dhoni,1216521,MS Dhoni,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
637,637,1216521_NM Coulter-Nile,1216521,NM Coulter-Nile,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
638,638,1216521_Q de Kock,1216521,Q de Kock,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
639,639,1216521_RA Jadeja,1216521,RA Jadeja,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
640,640,1216521_RD Chahar,1216521,RD Chahar,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
641,641,1216521_RD Gaikwad,1216521,RD Gaikwad,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
642,642,1216521_S Curran,1216521,S Curran,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
643,643,1216521_SN Thakur,1216521,SN Thakur,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
644,644,1216521_TA Boult,1216521,TA Boult,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians
645,645,1216522_AB de Villiers,1216522,AB de Villiers,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
646,646,1216522_AJ Finch,1216522,AJ Finch,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
647,647,1216522_BA Stokes,1216522,BA Stokes,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
648,648,1216522_CH Morris,1216522,CH Morris,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
649,649,1216522_D Padikkal,1216522,D Padikkal,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
650,650,1216522_Gurkeerat Singh,1216522,Gurkeerat Singh,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
651,651,1216522_I Udana,1216522,I Udana,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
652,652,1216522_J Archer,1216522,J Archer,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
653,653,1216522_JC Buttler,1216522,JC Buttler,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
654,654,1216522_JD Unadkat,1216522,JD Unadkat,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
655,655,1216522_Kartik Tyagi,1216522,Kartik Tyagi,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
656,656,1216522_N Saini,1216522,N Saini,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
657,657,1216522_R Tewatia,1216522,R Tewatia,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
658,658,1216522_RV Uthappa,1216522,RV Uthappa,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
659,659,1216522_S Gopal,1216522,S Gopal,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
660,660,1216522_SPD Smith,1216522,SPD Smith,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
661,661,1216522_SV Samson,1216522,SV Samson,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
662,662,1216522_Shahbaz Ahmed ,1216522,Shahbaz Ahmed ,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
663,663,1216522_V Kohli,1216522,V Kohli,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
664,664,1216522_Washington Sundar,1216522,Washington Sundar,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
665,665,1216522_YS Chahal,1216522,YS Chahal,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore
666,666,1216523_AD Russell,1216523,AD Russell,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
667,667,1216523_Arshdeep Singh,1216523,Arshdeep Singh,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
668,668,1216523_CJ Jordan,1216523,CJ Jordan,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
669,669,1216523_CV Varun,1216523,CV Varun,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
670,670,1216523_EJG Morgan,1216523,EJG Morgan,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
671,671,1216523_GJ Maxwell,1216523,GJ Maxwell,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
672,672,1216523_KD Karthik,1216523,KD Karthik,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
673,673,1216523_KL Nagarkoti,1216523,KL Nagarkoti,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
674,674,1216523_KL Rahul,1216523,KL Rahul,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
675,675,1216523_M Ur Rahman,1216523,M Ur Rahman,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
676,676,1216523_MA Agarwal,1216523,MA Agarwal,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
677,677,1216523_Mohammed Shami,1216523,Mohammed Shami,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
678,678,1216523_N Pooran,1216523,N Pooran,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
679,679,1216523_N Rana,1216523,N Rana,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
680,680,1216523_PJ Cummins,1216523,PJ Cummins,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
681,681,1216523_Prabhsimran Singh,1216523,Prabhsimran Singh,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
682,682,1216523_Prasidh Krishna ,1216523,Prasidh Krishna ,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
683,683,1216523_RA Tripathi,1216523,RA Tripathi,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
684,684,1216523_Ravi Bishnoi,1216523,Ravi Bishnoi,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
685,685,1216523_SP Narine,1216523,SP Narine,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
686,686,1216523_Shubman Gill,1216523,Shubman Gill,"Sheikh Zayed Stadium, Abu Dhabi",Kings XI Punjab,Kolkata Knight Riders
687,687,1216524_AM Rahane,1216524,AM Rahane,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
688,688,1216524_Anrich Nortje,1216524,Anrich Nortje,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
689,689,1216524_DA Warner,1216524,DA Warner,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
690,690,1216524_Deshpande,1216524,Deshpande,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
691,691,1216524_HV Patel,1216524,HV Patel,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
692,692,1216524_JO Holder,1216524,JO Holder,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
693,693,1216524_K Rabada,1216524,K Rabada,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
694,694,1216524_KS Williamson,1216524,KS Williamson,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
695,695,1216524_MK Pandey,1216524,MK Pandey,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
696,696,1216524_MP Stoinis,1216524,MP Stoinis,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
697,697,1216524_R Ashwin,1216524,R Ashwin,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
698,698,1216524_RR Pant,1216524,RR Pant,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
699,699,1216524_Rashid Khan,1216524,Rashid Khan,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
700,700,1216524_S Hetmyer,1216524,S Hetmyer,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
701,701,1216524_S Nadeem,1216524,S Nadeem,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
702,702,1216524_SS Iyer,1216524,SS Iyer,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
703,703,1216524_Sandeep Sharma,1216524,Sandeep Sharma,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
704,704,1216524_T Natarajan,1216524,T Natarajan,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
705,705,1216524_V Shankar,1216524,V Shankar,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
706,706,1216524_WP Saha,1216524,WP Saha,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils
707,707,1216525_AB de Villiers,1216525,AB de Villiers,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
708,708,1216525_AJ Finch,1216525,AJ Finch,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
709,709,1216525_AT Rayudu,1216525,AT Rayudu,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
710,710,1216525_CH Morris,1216525,CH Morris,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
711,711,1216525_D Padikkal,1216525,D Padikkal,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
712,712,1216525_DJ Bravo,1216525,DJ Bravo,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
713,713,1216525_DL Chahar,1216525,DL Chahar,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
714,714,1216525_F du Plessis,1216525,F du Plessis,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
715,715,1216525_I Udana,1216525,I Udana,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
716,716,1216525_Jagadeesan,1216525,Jagadeesan,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
717,717,1216525_KV Sharma,1216525,KV Sharma,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
718,718,1216525_MS Dhoni,1216525,MS Dhoni,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
719,719,1216525_N Saini,1216525,N Saini,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
720,720,1216525_RA Jadeja,1216525,RA Jadeja,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
721,721,1216525_S Curran,1216525,S Curran,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
722,722,1216525_S Dube,1216525,S Dube,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
723,723,1216525_SN Thakur,1216525,SN Thakur,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
724,724,1216525_SR Watson,1216525,SR Watson,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
725,725,1216525_V Kohli,1216525,V Kohli,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
726,726,1216525_Washington Sundar,1216525,Washington Sundar,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
727,727,1216525_YS Chahal,1216525,YS Chahal,Dubai International Cricket Stadium,Chennai Super Kings,Royal Challengers Bangalore
728,728,1216526_AD Russell,1216526,AD Russell,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
729,729,1216526_AS Yadav,1216526,AS Yadav,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
730,730,1216526_CJ Green,1216526,CJ Green,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
731,731,1216526_CV Varun,1216526,CV Varun,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
732,732,1216526_EJG Morgan,1216526,EJG Morgan,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
733,733,1216526_HH Pandya,1216526,HH Pandya,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
734,734,1216526_JJ Bumrah,1216526,JJ Bumrah,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
735,735,1216526_KD Karthik,1216526,KD Karthik,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
736,736,1216526_MEK Hussey,1216526,MEK Hussey,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
737,737,1216526_N Rana,1216526,N Rana,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
738,738,1216526_NM Coulter-Nile,1216526,NM Coulter-Nile,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
739,739,1216526_PJ Cummins,1216526,PJ Cummins,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
740,740,1216526_Prasidh Krishna,1216526,Prasidh Krishna,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
741,741,1216526_Q de Kock,1216526,Q de Kock,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
742,742,1216526_RA Tripathi,1216526,RA Tripathi,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
743,743,1216526_RD Chahar,1216526,RD Chahar,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
744,744,1216526_RG Sharma,1216526,RG Sharma,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
745,745,1216526_Shivam Mavi,1216526,Shivam Mavi,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
746,746,1216526_Shubman Gill,1216526,Shubman Gill,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
747,747,1216526_TA Boult,1216526,TA Boult,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Kolkata Knight Riders
748,748,1216527_AS Rajpoot,1216527,AS Rajpoot,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
749,749,1216527_Cottrell,1216527,Cottrell,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
750,750,1216527_GJ Maxwell,1216527,GJ Maxwell,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
751,751,1216527_J Archer,1216527,J Archer,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
752,752,1216527_JC Buttler,1216527,JC Buttler,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
753,753,1216527_JD Unadkat,1216527,JD Unadkat,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
754,754,1216527_JDS Neesham,1216527,JDS Neesham,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
755,755,1216527_KL Rahul,1216527,KL Rahul,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
756,756,1216527_M Ashwin,1216527,M Ashwin,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
757,757,1216527_MA Agarwal,1216527,MA Agarwal,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
758,758,1216527_Mohammed Shami,1216527,Mohammed Shami,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
759,759,1216527_N Pooran,1216527,N Pooran,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
760,760,1216527_R Parag,1216527,R Parag,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
761,761,1216527_R Tewatia,1216527,R Tewatia,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
762,762,1216527_RV Uthappa,1216527,RV Uthappa,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
763,763,1216527_Ravi Bishnoi,1216527,Ravi Bishnoi,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
764,764,1216527_S Gopal,1216527,S Gopal,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
765,765,1216527_SPD Smith,1216527,SPD Smith,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
766,766,1216527_SV Samson,1216527,SV Samson,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
767,767,1216527_T Curran,1216527,T Curran,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab
768,768,1216528_AT Rayudu,1216528,AT Rayudu,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
769,769,1216528_DA Warner,1216528,DA Warner,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
770,770,1216528_DJ Bravo,1216528,DJ Bravo,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
771,771,1216528_DL Chahar,1216528,DL Chahar,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
772,772,1216528_J Bairstow,1216528,J Bairstow,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
773,773,1216528_K Ahmed,1216528,K Ahmed,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
774,774,1216528_KS Williamson,1216528,KS Williamson,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
775,775,1216528_KV Sharma,1216528,KV Sharma,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
776,776,1216528_MK Pandey,1216528,MK Pandey,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
777,777,1216528_MS Dhoni,1216528,MS Dhoni,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
778,778,1216528_PP Chawla,1216528,PP Chawla,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
779,779,1216528_Priyam Garg,1216528,Priyam Garg,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
780,780,1216528_RA Jadeja,1216528,RA Jadeja,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
781,781,1216528_Rashid Khan,1216528,Rashid Khan,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
782,782,1216528_S Curran,1216528,S Curran,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
783,783,1216528_S Nadeem,1216528,S Nadeem,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
784,784,1216528_SN Thakur,1216528,SN Thakur,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
785,785,1216528_SR Watson,1216528,SR Watson,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
786,786,1216528_Sandeep Sharma,1216528,Sandeep Sharma,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
787,787,1216528_T Natarajan,1216528,T Natarajan,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
788,788,1216528_V Shankar,1216528,V Shankar,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings
789,789,1216529_AM Rahane,1216529,AM Rahane,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
790,790,1216529_AR Patel,1216529,AR Patel,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
791,791,1216529_AS Yadav,1216529,AS Yadav,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
792,792,1216529_Anrich Nortje,1216529,Anrich Nortje,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
793,793,1216529_Carey,1216529,Carey,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
794,794,1216529_HH Pandya,1216529,HH Pandya,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
795,795,1216529_HV Patel,1216529,HV Patel,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
796,796,1216529_Ishan Kishan,1216529,Ishan Kishan,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
797,797,1216529_JJ Bumrah,1216529,JJ Bumrah,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
798,798,1216529_JL Pattinson,1216529,JL Pattinson,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
799,799,1216529_K Rabada,1216529,K Rabada,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
800,800,1216529_KA Pollard,1216529,KA Pollard,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
801,801,1216529_KH Pandya,1216529,KH Pandya,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
802,802,1216529_MP Stoinis,1216529,MP Stoinis,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
803,803,1216529_P Shaw,1216529,P Shaw,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
804,804,1216529_Q de Kock,1216529,Q de Kock,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
805,805,1216529_R Ashwin,1216529,R Ashwin,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
806,806,1216529_RD Chahar,1216529,RD Chahar,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
807,807,1216529_RG Sharma,1216529,RG Sharma,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
808,808,1216529_S Dhawan,1216529,S Dhawan,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
809,809,1216529_SS Iyer,1216529,SS Iyer,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
810,810,1216529_TA Boult,1216529,TA Boult,"Sheikh Zayed Stadium, Abu Dhabi",Mumbai Indians,Delhi Daredevils
811,811,1216530_AD Russell,1216530,AD Russell,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
812,812,1216530_BA Stokes,1216530,BA Stokes,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
813,813,1216530_CV Varun,1216530,CV Varun,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
814,814,1216530_EJG Morgan,1216530,EJG Morgan,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
815,815,1216530_J Archer,1216530,J Archer,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
816,816,1216530_JC Buttler,1216530,JC Buttler,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
817,817,1216530_KL Nagarkoti,1216530,KL Nagarkoti,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
818,818,1216530_Kartik Tyagi,1216530,Kartik Tyagi,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
819,819,1216530_PJ Cummins,1216530,PJ Cummins,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
820,820,1216530_R Parag,1216530,R Parag,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
821,821,1216530_R Tewatia,1216530,R Tewatia,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
822,822,1216530_RA Tripathi,1216530,RA Tripathi,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
823,823,1216530_RV Uthappa,1216530,RV Uthappa,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
824,824,1216530_S Gopal,1216530,S Gopal,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
825,825,1216530_SP Narine,1216530,SP Narine,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
826,826,1216530_SPD Smith,1216530,SPD Smith,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
827,827,1216530_SV Samson,1216530,SV Samson,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
828,828,1216530_Shivam Mavi,1216530,Shivam Mavi,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
829,829,1216530_Shubman Gill,1216530,Shubman Gill,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
830,830,1216530_VR Aaron,1216530,VR Aaron,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals
831,831,1216531_AB de Villiers,1216531,AB de Villiers,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
832,832,1216531_AJ Finch,1216531,AJ Finch,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
833,833,1216531_Arshdeep Singh,1216531,Arshdeep Singh,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
834,834,1216531_CH Gayle,1216531,CH Gayle,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
835,835,1216531_CH Morris,1216531,CH Morris,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
836,836,1216531_CJ Jordan,1216531,CJ Jordan,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
837,837,1216531_D Padikkal,1216531,D Padikkal,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
838,838,1216531_GJ Maxwell,1216531,GJ Maxwell,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
839,839,1216531_I Udana,1216531,I Udana,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
840,840,1216531_KL Rahul,1216531,KL Rahul,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
841,841,1216531_M Ashwin,1216531,M Ashwin,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
842,842,1216531_MA Agarwal,1216531,MA Agarwal,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
843,843,1216531_Mohammed Shami,1216531,Mohammed Shami,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab
